,start date,current date,today,optimizer latest portfolio value,reth latest value,wsteth latest value,sfrxeth latest value,optimizer cumulative return,rETH cumulative return,wstETH cumulative return,sfrxETH cumulative return,optimizer Excess Return over rETH,optimizer Excess Return over wstETH,optimizer Excess Return over sfrxETH,optimizer CAGR,rETH CAGR,wstETH CAGR,sfrxETH CAGR,optimizer expected return,rETH expected return,wstETH expected return,sfrxETH expected return,current risk free,address,eth balance,wsteth balance,reth balance,sfrxeth balance,network,wsteth price,reth price,sfrxeth price,eth price,data_version,portfolio balance
0,2024-05-31 00:00:00,2024-06-23 01:00:00,2024-06-23,0.93874,0.93577,0.93487,0.93724,-6.13%,-6.42%,-6.51%,-6.28%,0.30%,0.39%,0.15%,-63.29%,-65.09%,-65.62%,-64.21%,-68.54%,-70.34%,-70.87%,-69.46%,5.25%,0x05ACcd31c28E14E9f9Da38e7407Ae1958344179CfBf48b6b1795c9965d464e45,0.1636082336779582,1.12e-16,2.188890350813801,0.8832969846308976,Starknet Sepolia,4108.69,3904.45,3824.19,3506.567626953125,2024-06-23 01-00-00,12498.011761608686
