,start date,current date,today,optimizer latest portfolio value,reth latest value,wsteth latest value,sfrxeth latest value,optimizer cumulative return,rETH cumulative return,wstETH cumulative return,sfrxETH cumulative return,optimizer Excess Return over rETH,optimizer Excess Return over wstETH,optimizer Excess Return over sfrxETH,optimizer CAGR,rETH CAGR,wstETH CAGR,sfrxETH CAGR,optimizer expected return,rETH expected return,wstETH expected return,sfrxETH expected return,current risk free,address,eth balance,wsteth balance,reth balance,sfrxeth balance,network,wsteth price,reth price,sfrxeth price,eth price,data_version,portfolio balance
0,2024-05-31 00:00:00,2024-06-23 14:00:00,2024-06-23,0.93449,0.93712,0.93596,0.93793,-6.55%,-6.29%,-6.40%,-6.21%,-0.26%,-0.15%,-0.34%,-64.98%,-63.43%,-64.12%,-62.93%,-70.23%,-68.68%,-69.37%,-68.18%,5.25%,0x05ACcd31c28E14E9f9Da38e7407Ae1958344179CfBf48b6b1795c9965d464e45,0.1612391702790835,1202.0069768600779,1327.321298351855,1836.6255521718379,Starknet Sepolia,4057.46,3852.79,3766.63,3490.233642578125,2024-06-23 14-00-00,16908874.356984746
