,start date,current date,today,optimizer latest portfolio value,reth latest value,wsteth latest value,sfrxeth latest value,optimizer cumulative return,rETH cumulative return,wstETH cumulative return,sfrxETH cumulative return,optimizer Excess Return over rETH,optimizer Excess Return over wstETH,optimizer Excess Return over sfrxETH,optimizer CAGR,rETH CAGR,wstETH CAGR,sfrxETH CAGR,optimizer expected return,rETH expected return,wstETH expected return,sfrxETH expected return,current risk free,address,wsteth balance,reth balance,sfrxeth balance,network,wsteth price,reth price,sfrxeth price,data_version,portfolio balance,rebalance frequency
0,2024-06-29 17:00:00,2024-06-30 11:00:00,2024-06-30,0.99923,1.00004,1.00089,0.99940,-0.08%,0.00%,0.09%,-0.06%,-0.08%,-0.17%,-0.02%,-31.15%,2.09%,54.09%,-25.20%,-36.40%,-3.16%,48.84%,-30.45%,5.25%,0x05ACcd31c28E14E9f9Da38e7407Ae1958344179CfBf48b6b1795c9965d464e45,9.396123850603747,7.923297,6.29684481936e-07,Starknet Sepolia,3970.05,3762.43,3690.81,2024-06-30 11-00-00,67113.93414884518,2
