,start date,current date,today,optimizer latest portfolio value,reth latest value,wsteth latest value,sfrxeth latest value,optimizer cumulative return,rETH cumulative return,wstETH cumulative return,sfrxETH cumulative return,optimizer Excess Return over rETH,optimizer Excess Return over wstETH,optimizer Excess Return over sfrxETH,optimizer CAGR,rETH CAGR,wstETH CAGR,sfrxETH CAGR,optimizer expected return,rETH expected return,wstETH expected return,sfrxETH expected return,current risk free,address,eth balance,network,wsteth price,reth price,sfrxeth price,data_version
0,2024-05-28 00:00:00,2024-06-21 10:00:00,2024-06-21,0.89389,0.89354,0.89293,0.89380,-10.61%,-10.65%,-10.71%,-10.62%,0.04%,0.10%,0.01%,-81.33%,-81.44%,-81.62%,-81.35%,-86.58%,-86.69%,-86.87%,-86.60%,5.25%,0x05ACcd31c28E14E9f9Da38e7407Ae1958344179CfBf48b6b1795c9965d464e45,0.12492449239352572,Starknet Sepolia,4082.74,3876.17,3799.52,2024-06-21 10-00-00
