,start date,current date,today,optimizer latest portfolio value,reth latest value,wsteth latest value,sfrxeth latest value,optimizer cumulative return,rETH cumulative return,wstETH cumulative return,sfrxETH cumulative return,optimizer Excess Return over rETH,optimizer Excess Return over wstETH,optimizer Excess Return over sfrxETH,optimizer CAGR,rETH CAGR,wstETH CAGR,sfrxETH CAGR,optimizer expected return,rETH expected return,wstETH expected return,sfrxETH expected return,current risk free,address,wsteth balance,reth balance,sfrxeth balance,network,wsteth price,reth price,sfrxeth price,data_version,portfolio balance,rebalance frequency
0,2024-06-29 17:00:00,2024-06-30 04:00:00,2024-06-30,0.99097,0.99112,0.99309,0.98990,-0.90%,-0.89%,-0.69%,-1.01%,-0.02%,-0.21%,0.11%,-99.93%,-99.92%,-99.60%,-99.97%,-105.18%,-105.17%,-104.85%,-105.22%,5.25%,0x05ACcd31c28E14E9f9Da38e7407Ae1958344179CfBf48b6b1795c9965d464e45,5.651635850603747,5.95674,6.072962629684482,Starknet Sepolia,3943.01,3742.04,3667.7,2024-06-30 04-00-00,66848.62106178285,2
