,start date,current date,today,optimizer latest portfolio value,reth latest value,wsteth latest value,sfrxeth latest value,optimizer cumulative return,rETH cumulative return,wstETH cumulative return,sfrxETH cumulative return,optimizer Excess Return over rETH,optimizer Excess Return over wstETH,optimizer Excess Return over sfrxETH,optimizer CAGR,rETH CAGR,wstETH CAGR,sfrxETH CAGR,optimizer expected return,rETH expected return,wstETH expected return,sfrxETH expected return,current risk free,address,eth balance,network,wsteth price,reth price,sfrxeth price,data_version
0,2024-05-28 00:00:00,2024-06-20 15:00:00,2024-06-20,0.91208,0.91139,0.91307,0.91220,-8.79%,-8.86%,-8.69%,-8.78%,0.07%,-0.10%,-0.01%,-75.90%,-76.18%,-75.49%,-75.85%,-81.15%,-81.43%,-80.74%,-81.10%,5.25%,0x05ACcd31c28E14E9f9Da38e7407Ae1958344179CfBf48b6b1795c9965d464e45,0.2,Starknet Sepolia,4125.44,3916.57,3835.47,2024-06-20 15-00-00
