,start date,current date,today,optimizer latest portfolio value,reth latest value,wsteth latest value,sfrxeth latest value,optimizer cumulative return,rETH cumulative return,wstETH cumulative return,sfrxETH cumulative return,optimizer Excess Return over rETH,optimizer Excess Return over wstETH,optimizer Excess Return over sfrxETH,optimizer CAGR,rETH CAGR,wstETH CAGR,sfrxETH CAGR,optimizer expected return,rETH expected return,wstETH expected return,sfrxETH expected return,current risk free,address,eth balance,network,wsteth price,reth price,sfrxeth price,data_version
0,2024-05-28 00:00:00,2024-06-21 13:00:00,2024-06-21,0.90096,0.90347,0.90369,0.90266,-9.90%,-9.65%,-9.63%,-9.73%,-0.25%,-0.27%,-0.17%,-78.82%,-77.93%,-77.85%,-78.22%,-84.07%,-83.18%,-83.10%,-83.47%,5.25%,0x05ACcd31c28E14E9f9Da38e7407Ae1958344179CfBf48b6b1795c9965d464e45,0.12423534199882304,Starknet Sepolia,4092.53,3881.18,3788.61,2024-06-21 13-00-00
