,start date,current date,today,optimizer latest portfolio value,reth latest value,wsteth latest value,sfrxeth latest value,optimizer cumulative return,rETH cumulative return,wstETH cumulative return,sfrxETH cumulative return,optimizer Excess Return over rETH,optimizer Excess Return over wstETH,optimizer Excess Return over sfrxETH,optimizer CAGR,rETH CAGR,wstETH CAGR,sfrxETH CAGR,optimizer expected return,rETH expected return,wstETH expected return,sfrxETH expected return,current risk free,address,wsteth balance,reth balance,sfrxeth balance,network,wsteth price,reth price,sfrxeth price,data_version,portfolio balance,rebalance frequency
0,2024-06-29 17:00:00,2024-06-30 00:00:00,2024-06-30,0.99621,0.99579,0.99846,0.99508,-0.38%,-0.42%,-0.15%,-0.49%,0.04%,-0.23%,0.11%,-99.14%,-99.49%,-85.43%,-99.79%,-104.39%,-104.74%,-90.68%,-105.04%,5.25%,0x05ACcd31c28E14E9f9Da38e7407Ae1958344179CfBf48b6b1795c9965d464e45,4.408429850603747,5.6e-17,13.480572629684483,Starknet Sepolia,3935.4,3726.83,3653.43,2024-06-30 00-00-00,66599.26329653416,2
