,start date,current date,today,optimizer latest portfolio value,reth latest value,wsteth latest value,sfrxeth latest value,optimizer cumulative return,rETH cumulative return,wstETH cumulative return,sfrxETH cumulative return,optimizer Excess Return over rETH,optimizer Excess Return over wstETH,optimizer Excess Return over sfrxETH,optimizer CAGR,rETH CAGR,wstETH CAGR,sfrxETH CAGR,optimizer expected return,rETH expected return,wstETH expected return,sfrxETH expected return,current risk free,address,eth balance,network,wsteth price,reth price,sfrxeth price,data_version
0,2024-05-28 00:00:00,2024-06-20 20:00:00,2024-06-20,0.90860,0.91026,0.90896,0.91021,-9.14%,-8.97%,-9.10%,-8.98%,-0.17%,-0.04%,-0.16%,-76.98%,-76.33%,-76.84%,-76.35%,-82.23%,-81.58%,-82.09%,-81.60%,5.25%,0x05ACcd31c28E14E9f9Da38e7407Ae1958344179CfBf48b6b1795c9965d464e45,0.2,Starknet Sepolia,4115.58,3904.45,3822.23,2024-06-20 20-00-00
