,start date,current date,today,optimizer latest portfolio value,reth latest value,wsteth latest value,sfrxeth latest value,optimizer cumulative return,rETH cumulative return,wstETH cumulative return,sfrxETH cumulative return,optimizer Excess Return over rETH,optimizer Excess Return over wstETH,optimizer Excess Return over sfrxETH,optimizer CAGR,rETH CAGR,wstETH CAGR,sfrxETH CAGR,optimizer expected return,rETH expected return,wstETH expected return,sfrxETH expected return,current risk free,address,eth balance,wsteth balance,reth balance,sfrxeth balance,network,wsteth price,reth price,sfrxeth price,eth price,data_version,portfolio balance
0,2024-05-31 00:00:00,2024-06-23 11:00:00,2024-06-23,0.93898,0.93573,0.93728,0.93799,-6.10%,-6.43%,-6.27%,-6.20%,0.32%,0.17%,0.10%,-62.48%,-64.45%,-63.53%,-63.09%,-67.73%,-69.70%,-68.78%,-68.34%,5.25%,0x05ACcd31c28E14E9f9Da38e7407Ae1958344179CfBf48b6b1795c9965d464e45,0.16185555411499408,3.2655130990945627,10.369113363110612,3.915509170109656,Starknet Sepolia,4079.87,3869.87,3788.19,3490.233642578125,2024-06-23 11-00-00,68282.68234122149
