,start date,current date,today,optimizer latest portfolio value,reth latest value,wsteth latest value,sfrxeth latest value,optimizer cumulative return,rETH cumulative return,wstETH cumulative return,sfrxETH cumulative return,optimizer Excess Return over rETH,optimizer Excess Return over wstETH,optimizer Excess Return over sfrxETH,optimizer CAGR,rETH CAGR,wstETH CAGR,sfrxETH CAGR,optimizer expected return,rETH expected return,wstETH expected return,sfrxETH expected return,current risk free,address,eth balance,network,wsteth price,reth price,sfrxeth price,data_version
0,2024-05-28 00:00:00,2024-06-21 11:00:00,2024-06-21,0.90587,0.90847,0.90816,0.90692,-9.41%,-9.15%,-9.18%,-9.31%,-0.26%,-0.23%,-0.11%,-77.15%,-76.15%,-76.27%,-76.75%,-82.40%,-81.40%,-81.52%,-82.00%,5.25%,0x05ACcd31c28E14E9f9Da38e7407Ae1958344179CfBf48b6b1795c9965d464e45,0.12470362802871306,Starknet Sepolia,4047.21,3844.68,3769.8,2024-06-21 11-00-00
