,start date,current date,today,optimizer latest portfolio value,reth latest value,wsteth latest value,sfrxeth latest value,optimizer cumulative return,rETH cumulative return,wstETH cumulative return,sfrxETH cumulative return,optimizer Excess Return over rETH,optimizer Excess Return over wstETH,optimizer Excess Return over sfrxETH,optimizer CAGR,rETH CAGR,wstETH CAGR,sfrxETH CAGR,optimizer expected return,rETH expected return,wstETH expected return,sfrxETH expected return,current risk free,address,wsteth balance,reth balance,sfrxeth balance,network,wsteth price,reth price,sfrxeth price,data_version,portfolio balance,rebalance frequency
0,2024-06-29 17:00:00,2024-06-30 07:00:00,2024-06-30,0.99239,0.99288,0.99299,0.99222,-0.76%,-0.71%,-0.70%,-0.78%,-0.05%,-0.06%,0.02%,-99.16%,-98.86%,-98.78%,-99.25%,-104.41%,-104.11%,-104.03%,-104.50%,5.25%,0x05ACcd31c28E14E9f9Da38e7407Ae1958344179CfBf48b6b1795c9965d464e45,8.50603747281e-07,5.707452,12.388204629684482,Starknet Sepolia,3966.29,3760.39,3688.51,2024-06-30 07-00-00,67156.26545865864,2
