,start date,current date,today,optimizer latest portfolio value,reth latest value,wsteth latest value,sfrxeth latest value,optimizer cumulative return,rETH cumulative return,wstETH cumulative return,sfrxETH cumulative return,optimizer Excess Return over rETH,optimizer Excess Return over wstETH,optimizer Excess Return over sfrxETH,optimizer CAGR,rETH CAGR,wstETH CAGR,sfrxETH CAGR,optimizer expected return,rETH expected return,wstETH expected return,sfrxETH expected return,current risk free,address,eth balance,wsteth balance,reth balance,sfrxeth balance,network,wsteth price,reth price,sfrxeth price,eth price,data_version,portfolio balance
0,2024-05-31 00:00:00,2024-06-23 19:00:00,2024-06-23,0.93233,0.92948,0.92842,0.92964,-6.77%,-7.05%,-7.16%,-7.04%,0.28%,0.39%,0.27%,-65.89%,-67.46%,-68.03%,-67.37%,-71.14%,-72.71%,-73.28%,-72.62%,5.25%,0x05ACcd31c28E14E9f9Da38e7407Ae1958344179CfBf48b6b1795c9965d464e45,0.15156856858204376,0.1254146701177768,0.24240797057863717,0.08693804864653973,Starknet Sepolia,4005.19,3798.24,3721.17,3420.971923828125,2024-06-23 19-00-00,1746.5444912616656
