,start date,current date,today,optimizer latest portfolio value,reth latest value,wsteth latest value,sfrxeth latest value,optimizer cumulative return,rETH cumulative return,wstETH cumulative return,sfrxETH cumulative return,optimizer Excess Return over rETH,optimizer Excess Return over wstETH,optimizer Excess Return over sfrxETH,optimizer CAGR,rETH CAGR,wstETH CAGR,sfrxETH CAGR,optimizer expected return,rETH expected return,wstETH expected return,sfrxETH expected return,current risk free,address,eth balance,network,wsteth price,reth price,sfrxeth price,data_version
0,2024-05-28 00:00:00,2024-06-21 09:00:00,2024-06-21,0.89521,0.89855,0.90028,0.89735,-10.48%,-10.15%,-9.97%,-10.27%,-0.33%,-0.51%,-0.21%,-80.96%,-79.87%,-79.28%,-80.27%,-86.21%,-85.12%,-84.53%,-85.52%,5.25%,0x05ACcd31c28E14E9f9Da38e7407Ae1958344179CfBf48b6b1795c9965d464e45,0.12492449239352572,Starknet Sepolia,4096.253258336,3880.063380209,3790.148556749,2024-06-21 09-00-00
