,start date,current date,today,optimizer latest portfolio value,reth latest value,wsteth latest value,sfrxeth latest value,optimizer cumulative return,rETH cumulative return,wstETH cumulative return,sfrxETH cumulative return,optimizer Excess Return over rETH,optimizer Excess Return over wstETH,optimizer Excess Return over sfrxETH,optimizer CAGR,rETH CAGR,wstETH CAGR,sfrxETH CAGR,optimizer expected return,rETH expected return,wstETH expected return,sfrxETH expected return,current risk free,address,eth balance,wsteth balance,reth balance,sfrxeth balance,network,wsteth price,reth price,sfrxeth price,eth price,data_version,portfolio balance
0,2024-05-31 00:00:00,2024-06-23 00:00:00,2024-06-23,0.93985,0.93720,0.93676,0.93859,-6.01%,-6.28%,-6.32%,-6.14%,0.27%,0.31%,0.13%,-62.66%,-64.30%,-64.56%,-63.45%,-67.91%,-69.55%,-69.81%,-68.70%,5.25%,0x05ACcd31c28E14E9f9Da38e7407Ae1958344179CfBf48b6b1795c9965d464e45,0.16367193846845107,0.16380470982713505,0.5856503955559301,0.12758265334190122,Starknet Sepolia,4108.69,3904.45,3824.19,3509.786865234375,2024-06-23 00-00-00,2873.0625401352986
