,start date,current date,today,optimizer latest portfolio value,reth latest value,wsteth latest value,sfrxeth latest value,optimizer cumulative return,rETH cumulative return,wstETH cumulative return,sfrxETH cumulative return,optimizer Excess Return over rETH,optimizer Excess Return over wstETH,optimizer Excess Return over sfrxETH,optimizer CAGR,rETH CAGR,wstETH CAGR,sfrxETH CAGR,optimizer expected return,rETH expected return,wstETH expected return,sfrxETH expected return,current risk free,address,eth balance,network,wsteth price,reth price,sfrxeth price,data_version
0,2024-05-28 00:00:00,2024-06-22 07:00:00,2024-06-22,0.90143,0.90411,0.90236,0.90463,-9.86%,-9.59%,-9.76%,-9.54%,-0.27%,-0.09%,-0.32%,-77.66%,-76.68%,-77.32%,-76.49%,-82.91%,-81.93%,-82.57%,-81.74%,5.25%,0x05ACcd31c28E14E9f9Da38e7407Ae1958344179CfBf48b6b1795c9965d464e45,0.1646133023117225,Starknet Sepolia,4080.46,3875.99,3796.39,2024-06-22 07-00-00
