,start date,current date,today,optimizer latest portfolio value,reth latest value,wsteth latest value,sfrxeth latest value,optimizer cumulative return,rETH cumulative return,wstETH cumulative return,sfrxETH cumulative return,optimizer Excess Return over rETH,optimizer Excess Return over wstETH,optimizer Excess Return over sfrxETH,optimizer CAGR,rETH CAGR,wstETH CAGR,sfrxETH CAGR,optimizer expected return,rETH expected return,wstETH expected return,sfrxETH expected return,current risk free,address,eth balance,wsteth balance,reth balance,sfrxeth balance,network,wsteth price,reth price,sfrxeth price,eth price,data_version,portfolio balance
0,2024-05-31 00:00:00,2024-06-23 16:00:00,2024-06-23,0.93607,0.93330,0.93270,0.93335,-6.39%,-6.67%,-6.73%,-6.67%,0.28%,0.34%,0.27%,-63.92%,-65.54%,-65.88%,-65.51%,-69.17%,-70.79%,-71.13%,-70.76%,5.25%,0x05ACcd31c28E14E9f9Da38e7407Ae1958344179CfBf48b6b1795c9965d464e45,0.018995087467050833,71091.9788836151,149236.25121875296,60475.259211266006,Starknet Sepolia,4066.61,3858.57,3782.48,3428.753662109375,2024-06-23 16-00-00,1093688332.574471
