,start date,current date,today,optimizer latest portfolio value,reth latest value,wsteth latest value,sfrxeth latest value,optimizer cumulative return,rETH cumulative return,wstETH cumulative return,sfrxETH cumulative return,optimizer Excess Return over rETH,optimizer Excess Return over wstETH,optimizer Excess Return over sfrxETH,optimizer CAGR,rETH CAGR,wstETH CAGR,sfrxETH CAGR,optimizer expected return,rETH expected return,wstETH expected return,sfrxETH expected return,current risk free,address,eth balance,wsteth balance,reth balance,sfrxeth balance,network,wsteth price,reth price,sfrxeth price,eth price,data_version,portfolio balance
0,2024-05-31 00:00:00,2024-06-23 12:00:00,2024-06-23,0.93971,0.93742,0.93571,0.93627,-6.03%,-6.26%,-6.43%,-6.37%,0.23%,0.40%,0.34%,-61.96%,-63.38%,-64.40%,-64.07%,-67.21%,-68.63%,-69.65%,-69.32%,5.25%,0x05ACcd31c28E14E9f9Da38e7407Ae1958344179CfBf48b6b1795c9965d464e45,0.1613978462382572,26.989135212832657,54.786624348893106,21.40350416216092,Starknet Sepolia,4079.228218394,3880.076409158,3803.512394152,3490.233642578125,2024-06-23 12-00-00,404079.62398284255
