,start date,current date,today,optimizer latest portfolio value,reth latest value,wsteth latest value,sfrxeth latest value,optimizer cumulative return,rETH cumulative return,wstETH cumulative return,sfrxETH cumulative return,optimizer Excess Return over rETH,optimizer Excess Return over wstETH,optimizer Excess Return over sfrxETH,optimizer CAGR,rETH CAGR,wstETH CAGR,sfrxETH CAGR,optimizer expected return,rETH expected return,wstETH expected return,sfrxETH expected return,current risk free,address,wsteth balance,reth balance,sfrxeth balance,network,wsteth price,reth price,sfrxeth price,data_version,portfolio balance,rebalance frequency
0,2024-06-29 17:00:00,2024-06-30 06:00:00,2024-06-30,0.99195,0.99244,0.99257,0.99156,-0.80%,-0.76%,-0.74%,-0.84%,-0.05%,-0.06%,0.04%,-99.57%,-99.40%,-99.34%,-99.67%,-104.82%,-104.65%,-104.59%,-104.92%,5.25%,0x05ACcd31c28E14E9f9Da38e7407Ae1958344179CfBf48b6b1795c9965d464e45,8.50603747281e-07,17.858854,6.29684481936e-07,Starknet Sepolia,3971.5,3765.67,3690.15,2024-06-30 06-00-00,67250.55644398298,2
