,start date,current date,today,optimizer latest portfolio value,reth latest value,wsteth latest value,sfrxeth latest value,optimizer cumulative return,rETH cumulative return,wstETH cumulative return,sfrxETH cumulative return,optimizer Excess Return over rETH,optimizer Excess Return over wstETH,optimizer Excess Return over sfrxETH,optimizer CAGR,rETH CAGR,wstETH CAGR,sfrxETH CAGR,optimizer expected return,rETH expected return,wstETH expected return,sfrxETH expected return,current risk free,address,wsteth balance,reth balance,sfrxeth balance,network,wsteth price,reth price,sfrxeth price,data_version,portfolio balance,rebalance frequency
0,2024-06-29 17:00:00,2024-06-30 10:00:00,2024-06-30,1.00032,1.00145,1.00220,0.99985,0.03%,0.14%,0.22%,-0.02%,-0.11%,-0.19%,0.05%,18.11%,110.74%,211.03%,-7.53%,12.86%,105.49%,205.78%,-12.78%,5.25%,0x05ACcd31c28E14E9f9Da38e7407Ae1958344179CfBf48b6b1795c9965d464e45,5.628790850603747,5.938068,6.076114629684482,Starknet Sepolia,3962.234116731,3748.619190881,3678.725660262,2024-06-30 10-00-00,66914.50160867548,2
