,start date,current date,today,optimizer latest portfolio value,reth latest value,wsteth latest value,sfrxeth latest value,optimizer cumulative return,rETH cumulative return,wstETH cumulative return,sfrxETH cumulative return,optimizer Excess Return over rETH,optimizer Excess Return over wstETH,optimizer Excess Return over sfrxETH,optimizer CAGR,rETH CAGR,wstETH CAGR,sfrxETH CAGR,optimizer expected return,rETH expected return,wstETH expected return,sfrxETH expected return,current risk free,address,eth balance,wsteth balance,reth balance,sfrxeth balance,network,wsteth price,reth price,sfrxeth price,eth price,data_version,portfolio balance
0,2024-05-30 00:00:00,2024-06-22 17:00:00,2024-06-22,0.93584,0.93107,0.93245,0.93051,-6.42%,-6.89%,-6.75%,-6.95%,0.48%,0.34%,0.53%,-64.00%,-66.72%,-65.95%,-67.03%,-69.25%,-71.97%,-71.20%,-72.28%,5.25%,0x05ACcd31c28E14E9f9Da38e7407Ae1958344179CfBf48b6b1795c9965d464e45,0.16422218759286644,1.8414063862781815,3.362748915402645,1.28e-16,Starknet Sepolia,4085.68,3878.68,3801.2,3500.27880859375,2024-06-22 17-00-00,20566.424207482974
