,start date,current date,today,optimizer latest portfolio value,reth latest value,wsteth latest value,sfrxeth latest value,optimizer cumulative return,rETH cumulative return,wstETH cumulative return,sfrxETH cumulative return,optimizer Excess Return over rETH,optimizer Excess Return over wstETH,optimizer Excess Return over sfrxETH,optimizer CAGR,rETH CAGR,wstETH CAGR,sfrxETH CAGR,optimizer expected return,rETH expected return,wstETH expected return,sfrxETH expected return,current risk free,address,eth balance,network,wsteth price,reth price,sfrxeth price,data_version
0,2024-05-28 00:00:00,2024-06-20 23:00:00,2024-06-20,0.90594,0.90752,0.90760,0.90765,-9.41%,-9.25%,-9.24%,-9.24%,-0.16%,-0.17%,-0.17%,-77.82%,-77.22%,-77.19%,-77.17%,-83.07%,-82.47%,-82.44%,-82.42%,5.25%,0x05ACcd31c28E14E9f9Da38e7407Ae1958344179CfBf48b6b1795c9965d464e45,0.12499389692423847,Starknet Sepolia,4120.74,3910.46,3831.03,2024-06-20 23-00-00
