,start date,current date,today,optimizer latest portfolio value,reth latest value,wsteth latest value,sfrxeth latest value,optimizer cumulative return,rETH cumulative return,wstETH cumulative return,sfrxETH cumulative return,optimizer Excess Return over rETH,optimizer Excess Return over wstETH,optimizer Excess Return over sfrxETH,optimizer CAGR,rETH CAGR,wstETH CAGR,sfrxETH CAGR,optimizer expected return,rETH expected return,wstETH expected return,sfrxETH expected return,current risk free,address,wsteth balance,reth balance,sfrxeth balance,network,wsteth price,reth price,sfrxeth price,data_version,portfolio balance,rebalance frequency
0,2024-06-29 17:00:00,2024-06-30 03:00:00,2024-06-30,0.99493,0.99554,0.99603,0.99445,-0.51%,-0.45%,-0.40%,-0.56%,-0.06%,-0.11%,0.05%,-98.84%,-98.01%,-96.95%,-99.24%,-104.09%,-103.26%,-102.20%,-104.49%,5.25%,0x05ACcd31c28E14E9f9Da38e7407Ae1958344179CfBf48b6b1795c9965d464e45,5.651635850603747,5.95674,6.072962629684482,Starknet Sepolia,3935.0,3733.45,3662.0,2024-06-30 03-00-00,66717.56717503032,2
