,start date,current date,today,optimizer latest portfolio value,reth latest value,wsteth latest value,sfrxeth latest value,optimizer cumulative return,rETH cumulative return,wstETH cumulative return,sfrxETH cumulative return,optimizer Excess Return over rETH,optimizer Excess Return over wstETH,optimizer Excess Return over sfrxETH,optimizer CAGR,rETH CAGR,wstETH CAGR,sfrxETH CAGR,optimizer expected return,rETH expected return,wstETH expected return,sfrxETH expected return,current risk free,address,eth balance,network,wsteth price,reth price,sfrxeth price,data_version
0,2024-05-28 00:00:00,2024-06-22 04:00:00,2024-06-22,0.90416,0.90422,0.90326,0.90450,-9.58%,-9.58%,-9.67%,-9.55%,-0.01%,0.09%,-0.03%,-76.83%,-76.80%,-77.16%,-76.70%,-82.08%,-82.05%,-82.41%,-81.95%,5.25%,0x05ACcd31c28E14E9f9Da38e7407Ae1958344179CfBf48b6b1795c9965d464e45,0.1646133023117225,Starknet Sepolia,4093.67,3887.67,3810.87,2024-06-22 04-00-00
