,start date,current date,today,optimizer latest portfolio value,reth latest value,wsteth latest value,sfrxeth latest value,optimizer cumulative return,rETH cumulative return,wstETH cumulative return,sfrxETH cumulative return,optimizer Excess Return over rETH,optimizer Excess Return over wstETH,optimizer Excess Return over sfrxETH,optimizer CAGR,rETH CAGR,wstETH CAGR,sfrxETH CAGR,optimizer expected return,rETH expected return,wstETH expected return,sfrxETH expected return,current risk free,address,wsteth balance,reth balance,sfrxeth balance,network,wsteth price,reth price,sfrxeth price,data_version,portfolio balance,rebalance frequency
0,2024-06-29 17:00:00,2024-06-30 08:00:00,2024-06-30,0.99417,0.99516,0.99501,0.99377,-0.58%,-0.48%,-0.50%,-0.62%,-0.10%,-0.08%,0.04%,-96.71%,-94.12%,-94.61%,-97.41%,-101.96%,-99.37%,-99.86%,-102.66%,5.25%,0x05ACcd31c28E14E9f9Da38e7407Ae1958344179CfBf48b6b1795c9965d464e45,8.50603747281e-07,5.707452,12.388204629684482,Starknet Sepolia,3960.202567299,3749.099191958,3667.467191652,2024-06-30 08-00-00,66831.14109274147,2
