,start date,current date,today,optimizer latest portfolio value,reth latest value,wsteth latest value,sfrxeth latest value,optimizer cumulative return,rETH cumulative return,wstETH cumulative return,sfrxETH cumulative return,optimizer Excess Return over rETH,optimizer Excess Return over wstETH,optimizer Excess Return over sfrxETH,optimizer CAGR,rETH CAGR,wstETH CAGR,sfrxETH CAGR,optimizer expected return,rETH expected return,wstETH expected return,sfrxETH expected return,current risk free,address,wsteth balance,reth balance,sfrxeth balance,network,wsteth price,reth price,sfrxeth price,data_version,portfolio balance,rebalance frequency
0,2024-06-29 17:00:00,2024-06-30 05:00:00,2024-06-30,0.99321,0.99369,0.99369,0.99345,-0.68%,-0.63%,-0.63%,-0.66%,-0.05%,-0.05%,-0.02%,-99.31%,-99.02%,-99.02%,-99.18%,-104.56%,-104.27%,-104.27%,-104.43%,5.25%,0x05ACcd31c28E14E9f9Da38e7407Ae1958344179CfBf48b6b1795c9965d464e45,8.50603747281e-07,17.858854,6.29684481936e-07,Starknet Sepolia,3961.39,3759.19,3680.901,2024-06-30 05-00-00,67134.83105563943,2
