,start date,current date,today,optimizer latest portfolio value,reth latest value,wsteth latest value,sfrxeth latest value,optimizer cumulative return,rETH cumulative return,wstETH cumulative return,sfrxETH cumulative return,optimizer Excess Return over rETH,optimizer Excess Return over wstETH,optimizer Excess Return over sfrxETH,optimizer CAGR,rETH CAGR,wstETH CAGR,sfrxETH CAGR,optimizer expected return,rETH expected return,wstETH expected return,sfrxETH expected return,current risk free,address,eth balance,network,wsteth price,reth price,sfrxeth price,data_version
0,2024-05-28 00:00:00,2024-06-20 14:00:00,2024-06-20,0.92606,0.92830,0.92699,0.92803,-7.39%,-7.17%,-7.30%,-7.20%,-0.22%,-0.09%,-0.20%,-69.57%,-68.41%,-69.09%,-68.55%,-74.82%,-73.66%,-74.34%,-73.80%,5.25%,0x05ACcd31c28E14E9f9Da38e7407Ae1958344179CfBf48b6b1795c9965d464e45,0.2,Starknet Sepolia,4111.02,3901.9,3818.32,2024-06-20 14-00-00
