,start date,current date,today,optimizer latest portfolio value,reth latest value,wsteth latest value,sfrxeth latest value,optimizer cumulative return,rETH cumulative return,wstETH cumulative return,sfrxETH cumulative return,optimizer Excess Return over rETH,optimizer Excess Return over wstETH,optimizer Excess Return over sfrxETH,optimizer CAGR,rETH CAGR,wstETH CAGR,sfrxETH CAGR,optimizer expected return,rETH expected return,wstETH expected return,sfrxETH expected return,current risk free,address,eth balance,wsteth balance,reth balance,sfrxeth balance,network,wsteth price,reth price,sfrxeth price,eth price,data_version,portfolio balance
0,2024-05-31 00:00:00,2024-06-23 09:00:00,2024-06-23,0.94249,0.94019,0.93919,0.94095,-5.75%,-5.98%,-6.08%,-5.90%,0.23%,0.33%,0.15%,-60.36%,-61.85%,-62.48%,-61.37%,-65.61%,-67.10%,-67.73%,-66.62%,5.25%,0x05ACcd31c28E14E9f9Da38e7407Ae1958344179CfBf48b6b1795c9965d464e45,0.1624680509353187,0.2914589586007421,0.9023876061455562,0.41181641056911117,Starknet Sepolia,4094.15,3885.69,3806.81,3490.233642578125,2024-06-23 09-00-00,6267.382022597552
