,start date,current date,today,optimizer latest portfolio value,reth latest value,wsteth latest value,sfrxeth latest value,optimizer cumulative return,rETH cumulative return,wstETH cumulative return,sfrxETH cumulative return,optimizer Excess Return over rETH,optimizer Excess Return over wstETH,optimizer Excess Return over sfrxETH,optimizer CAGR,rETH CAGR,wstETH CAGR,sfrxETH CAGR,optimizer expected return,rETH expected return,wstETH expected return,sfrxETH expected return,current risk free,address,eth balance,network
0,2024-05-28 00:00:00,2024-06-20 11:00:00,2024-06-20,0.92540,0.92571,0.92487,0.92432,-7.46%,-7.43%,-7.51%,-7.57%,-0.03%,0.05%,0.11%,-70.10%,-69.94%,-70.36%,-70.64%,-75.35%,-75.19%,-75.61%,-75.89%,5.25%,0x05ACcd31c28E14E9f9Da38e7407Ae1958344179CfBf48b6b1795c9965d464e45,0.2,393402133025997798000961
