,start date,current date,today,optimizer latest portfolio value,reth latest value,wsteth latest value,sfrxeth latest value,optimizer cumulative return,rETH cumulative return,wstETH cumulative return,sfrxETH cumulative return,optimizer Excess Return over rETH,optimizer Excess Return over wstETH,optimizer Excess Return over sfrxETH,optimizer CAGR,rETH CAGR,wstETH CAGR,sfrxETH CAGR,optimizer expected return,rETH expected return,wstETH expected return,sfrxETH expected return
0,2024-05-27 00:00:00,2024-06-19 22:00:00,2024-06-19,0.92720,0.92786,0.92503,0.92695,-7.28%,-7.21%,-7.50%,-7.31%,-0.07%,0.22%,0.02%,-68.47%,-68.13%,-69.58%,-68.60%,-73.72%,-73.38%,-74.83%,-73.85%
